"Title","Date","Link","Content"
"정희용, AI 산업 육성·발전법 대표 발의...""선도국가 도약 지원"""," YTN1주 전네이버뉴스 ","https://www.ytn.co.kr/_ln/0101_202411181716429042","AD
				
			

			
			
				국민의힘 정희용 의원은 AI 산업의 육성과 발전에 필요한 제도적 기반 조성을 위한 '인공지능 산업 육성 및 발전 등에 관한 법률안'을 대표 발의했습니다.
법안은 인공지능위원회와 국가인공지능센터 설치로 '범국가적 컨트롤타워'를 구축하고, 체계적 심의·의결을 통한 신속하고 효율적인 지원책 마련과 전문인력 양성으로 국가 경쟁력을 높이는 데 중점을 뒀습니다.
또 농어촌 지역민과 고령자 등 모든 국민이 안전하고 편리하게 이용할 수 있는 인공지능기술의 개발과 보급으로 삶의 질을 향상하도록 하는 내용도 담았습니다.
정 의원은 2024년 글로벌 AI 지수 분석에 따르면 대한민국의 AI 국가 역량은 6위지만 관련 입법 등 운영 환경 지표는 35위에 불과하다며, AI 경쟁에서 선도국가로 도약할 수 있도록 입법·정책적 지원에 최선을 다하겠다고 강조했습니다.
YTN 박광렬 (parkkr0824@ytn.co.kr)※ '당신의 제보가 뉴스가 됩니다'
[카카오톡] YTN 검색해 채널 추가
[전화] 02-398-8585
[메일] social@ytn.co.kr[저작권자(c) YTN 무단전재, 재배포 및 AI 데이터 활용 금지]

			
			
	



	function getRandomInt(max) {
		return Math.floor(Math.random() * max);
	}

	var arr = [{""0"":""641"",""idx"":""641"",""1"":""YTN star \uc870\uac01 \ud034\uc988 \uc774\ubca4\ud2b8 6\ud0c4"",""title"":""YTN star \uc870\uac01 \ud034\uc988 \uc774\ubca4\ud2b8 6\ud0c4"",""2"":""YTN star \uc870\uac01 \ud034\uc988 \uc774\ubca4\ud2b8 6\ud0c4"",""content"":""YTN star \uc870\uac01 \ud034\uc988 \uc774\ubca4\ud2b8 6\ud0c4"",""3"":""https:\/\/www.ytn.co.kr\/event\/event_main_youtube_subscribe_star_02.php"",""link"":""https:\/\/www.ytn.co.kr\/event\/event_main_youtube_subscribe_star_02.php"",""4"":""202411191502312749.jpg"",""banner_img"":""202411191502312749.jpg"",""5"":""2024-11-19 15:02:31"",""n_date"":""2024-11-19 15:02:31"",""6"":""1"",""agree_chk"":""1"",""7"":""0"",""del_chk"":""0"",""8"":""9"",""n_arrseq"":""9"",""9"":""0"",""target_chk"":""0"",""10"":""2024-11-21 14:00:00"",""s_time"":""2024-11-21 14:00:00"",""11"":""2024-11-28 00:00:00"",""e_time"":""2024-11-28 00:00:00"",""12"":""0"",""sort"":""0"",""13"":""1"",""tab"":""1"",""14"":""1"",""position"":""1""}];
	if(arr.length!==0){
		var rand_int = (arr.length > 1) ? getRandomInt(arr.length) : 0; // 2개 이상일 경우 랜덤 배너 노출
		var img_link = 'https://image.ytn.co.kr/ytn/campaign/'+arr[rand_int].banner_img;
		var target = (arr[rand_int].target_chk==1) ? ""_blank"" : ""_self"";

		var innerHtml="""";
		if(arr[rand_int].target_chk == 2){
			innerHtml = `<img src='${img_link}' alt='${arr[rand_int].title}'>`;	
		} else {
			innerHtml = `<a href='${arr[rand_int].link}' target='${target}'>
				<img src='${img_link}' alt='${arr[rand_int].title}'>
			</a>`;
		}

		document.getElementsByClassName('top_banner1')[0].innerHTML = innerHtml;
	}

					
						정치
						기사목록 전체보기
					
					특검 재표결 '여당 집단기권' 논란...""개인의견"", ""독재국가""
											여당 ""압수수색, 법과 원칙 따라 대응...필요한 부분 적극 협조""
											한동훈 ""정치활동 본질 해하지 않는 범위 내 협조""
											이재명 ""약속 뒤집는 '양두구육·말로만' 정권"""
"[정하룡 AX문예보] 'AI 119구급대' 어때요...①"," 폴리뉴스5일 전 ","https://www.polinews.co.kr/news/articleView.html?idxno=671485","#skin-23 > .item:not(:first-child) {margin-top:12px}

			[이슈] 이재명 유죄판결에도 여권 반사이익 없는 '중도·수도권·청년' 민심…김건희 리스크 해결돼야
		

			30분만에 끝난 민주당 4차 장외집회…이재명 침묵 속 與 “장외집회 완전히 실패”
		

			'지금 거신 전화는' 인물관계도, 채수빈의 협박이 불러올 파장...재방송 언제?
		

			사도광산 ‘반쪽’ 추도식, 한국 불참 속 개최…민주 “윤석열 정부 외교 무능”
		

			경북도의회, AI기술로 풍수해 방재대책 혁신 나선다
		

			경북도의회, 경상북도 도민과 함께하는 저출생 대책 연구회 연구용역 최종보고회 개최
		

			착한기업’의 수도 경북도, 2024년 사회적기업 육성 최우수 평가 #skin-27 > .item {position:relative;margin-top:16px}
#skin-27 > .item:first-child {margin-top:0}
#skin-27 .frame::after {content:'';position:absolute;z-index:2;left:0;bottom:0;width:100%;height:100%;background:linear-gradient(rgba(0,0,0,0) 42%,rgba(0,0,0,.9));border:0}
#skin-27 .auto-titles {position:absolute;z-index:15;left:16px;right:16px;bottom:16px}
#skin-27 .height-250 {height:250px}

			
				
				[이슈] 이재명 유죄판결에도 여권 반사이익 없는 '중도·수도권·청년' 민심…김건희 리스크 해결돼야 #skin-24 > .item {overflow:hidden;position:relative;border-radius:3px}
#skin-24 > .item.text-only::after {content:'';display:block;overflow:hidden;position:relative;height:0;padding-bottom:56.25%}
#skin-24 .item > a::before {content:'';position:absolute;z-index:2;left:0;top:0;width:100%;height:100%;background:transparent;border:1px solid rgba(0,0,0,.12)}
#skin-24 .item > a::after {content:""\ea13"";position:absolute;z-index:5;right:16px;bottom:16px;font-family: ""fontello"";color:rgba(255,255,255,.12);font-size:5.625rem;text-rendering:auto;-moz-osx-font-smoothing:grayscale;-webkit-font-smoothing:antialiased}
#skin-24 .content {display:block;padding:20px}
#skin-24 .auto-titles {height:2.75em}

			
					
				
					[이슈] 이스라엘-헤즈볼라, 60일간 휴전 합의… 전쟁 발발 13개월만 포성 멈춰
				
			
		

			
					
				
					[이슈] 명태균 게이트, 보수 진영 흔드는 ‘태풍’ 될까…尹에 이어 오세훈‧윤상현‧지상욱까지 ‘확산’
				
			
		

			
					
				
					[이슈] 민주당 '검사탄핵' 추진에 檢간부들 ‘집단반발’…차장검사 '공동입장문', 부장검사 '긴급회의'
				
			
		

			
					
				
					이재명 “尹 정부, 말로만 상법 개정… ‘양두구육’, ‘말로만 하는 정권’”
				
			
		

			
					
				
					현대면세점, 인터렉티브 미디어 게임 '아이스 브레이커' 선보여
				
			
		

			
					
				
					아모레퍼시픽, 2024 'A MORE Beautiful Challenge' 마무리 [이슈] 이스라엘-헤즈볼라, 60일간 휴전 합의… 전쟁 발발 13개월만 포성 멈춰 [이슈] 명태균 게이트, 보수 진영 흔드는 ‘태풍’ 될까…尹에 이어 오세훈‧윤상현‧지상욱까지 ‘확산’ [이슈] 민주당 '검사탄핵' 추진에 檢간부들 ‘집단반발’…차장검사 '공동입장문', 부장검사 '긴급회의' 이재명 “尹 정부, 말로만 상법 개정… ‘양두구육’, ‘말로만 하는 정권’” 현대면세점, 인터렉티브 미디어 게임 '아이스 브레이커' 선보여 아모레퍼시픽, 2024 'A MORE Beautiful Challenge' 마무리 #skin-25 > .item {margin-bottom:1rem;padding-bottom:1rem;border-bottom:1px solid #e6e6e6}
#skin-25 .auto-flex {display:-ms-flexbox;display:flex;-ms-flex-align:center;align-items:center;margin-top:.5rem}
#skin-25 .content {-ms-flex-preferred-size:0;flex-basis:0;-ms-flex-positive:1;flex-grow:1;overflow:hidden;max-width:100%;min-width:0;height:44px}
#skin-25 .auto-titles {display:-webkit-box;overflow:hidden;max-height:44px;line-height:22px;text-overflow:ellipsis;-webkit-box-orient:vertical;-webkit-line-clamp:2}
#skin-25 .frame {-ms-flex:0 0 auto;flex:0 0 auto;width:56px;max-width:100%;margin-left:1.5rem;border:1px solid rgb(195 195 195);border-radius:.5rem}
#skin-25 .more {display:block;text-align:right}
#skin-25 .more > a {display:inline-block;color:#000}
#skin-25 .more > a:hover {text-decoration:underline}

			
				
					통일·외교 [이슈] 이스라엘-헤즈볼라, 60일간 휴전 합의… 전쟁 발발 13개월만 포성 멈춰
					[폴리뉴스 김승훈 기자] 26일(이하 현지시간) 이스라엘과 레바논 헤즈볼라가 60일간 휴전에 전격합의했다. 이로써 작년 10월 이스라엘이 팔레스타인 하마스에 기습당하고 헤즈볼라와 ...
				
						
					
		

			
				
					정당 [이슈] 명태균 게이트, 보수 진영 흔드는 ‘태풍’ 될까…尹에 이어 오세훈‧윤상현‧지상욱까지 ‘확산’
					[폴리뉴스 고영미 기자] 김건희 여사의 공천 개입 의혹으로 촉발된 ‘명태균 게이트’가 27일 보수 진영 전체를 뒤흔들고 있다. 오세훈 서울시장의 최측근으로 알려진 김 모씨가 지난 ...
				
						
					
		

			
				
					정당 [이슈] 민주당 '검사탄핵' 추진에 檢간부들 ‘집단반발’…차장검사 '공동입장문', 부장검사 '긴급회의'
					[폴리뉴스 이경민 기자] 더불어민주당이 김건희 여사의 도이치모터스 주가조작 사건을 불기소 처분한 이창수 서울중앙지검장 등 검사 3명에 대한 탄핵을 추진하자, 검찰 차원에서 크게 집...
				
						
					
		

			
				
					국회현장 25시 이재명 “尹 정부, 말로만 상법 개정… ‘양두구육’, ‘말로만 하는 정권’”
					[폴리뉴스 안다인 기자] 이재명 더불어민주당 대표가 상법 개정안에 정부가 반대 입장을 내는 것을 두고 26일 “양두구육”이라고 지적했다.이 대표는 이날 열린 최고위원회의에서 “이 ...
				
						
					
		

			
				
					교통·유통·물류 현대면세점, 인터렉티브 미디어 게임 '아이스 브레이커' 선보여
					[폴리뉴스 류 진 기자] 현대면세점은 내달 31일까지 무역센터점 옥외 전광판에서 인터렉티브 미디어 게임 '아이스 브레이커(ICE BREAKER)'를 선보인다.아이스 브레이커는 현대...
				
						
					
		

			
				
					교통·유통·물류 아모레퍼시픽, 2024 'A MORE Beautiful Challenge' 마무리
					[폴리뉴스 류 진 기자] 아모레퍼시픽은 5월부터 11월까지 진행한 제3회 ‘A MORE Beautiful Challenge’ 프로그램을 성공적으로 마무리했다고 27일 밝혔다.A M...
				
						
					
		

			
				
					건설부동산 현대엔지니어링, 강서구 방화3구역 재건축정비사업 수주
					[폴리뉴스 류 진 기자] 현대엔지니어링이 '방화3구역 재건축정비사업 시공사 선정 총회'에서 최종 시공사로 선정됐다.방화3구역 재건축정비사업은 서울시 강서구 방화동 615-103번지...
				
						
					
		
최신기사 더보기 통일·외교 [이슈] 이스라엘-헤즈볼라, 60일간 휴전 합의… 전쟁 발발 13개월만 포성 멈춰
					[폴리뉴스 김승훈 기자] 26일(이하 현지시간) 이스라엘과 레바논 헤즈볼라가 60일간 휴전에 전격합의했다. 이로써 작년 10월 이스라엘이 팔레스타인 하마스에 기습당하고 헤즈볼라와 ... 정당 [이슈] 명태균 게이트, 보수 진영 흔드는 ‘태풍’ 될까…尹에 이어 오세훈‧윤상현‧지상욱까지 ‘확산’
					[폴리뉴스 고영미 기자] 김건희 여사의 공천 개입 의혹으로 촉발된 ‘명태균 게이트’가 27일 보수 진영 전체를 뒤흔들고 있다. 오세훈 서울시장의 최측근으로 알려진 김 모씨가 지난 ... 정당 [이슈] 민주당 '검사탄핵' 추진에 檢간부들 ‘집단반발’…차장검사 '공동입장문', 부장검사 '긴급회의'
					[폴리뉴스 이경민 기자] 더불어민주당이 김건희 여사의 도이치모터스 주가조작 사건을 불기소 처분한 이창수 서울중앙지검장 등 검사 3명에 대한 탄핵을 추진하자, 검찰 차원에서 크게 집... 국회현장 25시 이재명 “尹 정부, 말로만 상법 개정… ‘양두구육’, ‘말로만 하는 정권’”
					[폴리뉴스 안다인 기자] 이재명 더불어민주당 대표가 상법 개정안에 정부가 반대 입장을 내는 것을 두고 26일 “양두구육”이라고 지적했다.이 대표는 이날 열린 최고위원회의에서 “이 ... 교통·유통·물류 현대면세점, 인터렉티브 미디어 게임 '아이스 브레이커' 선보여
					[폴리뉴스 류 진 기자] 현대면세점은 내달 31일까지 무역센터점 옥외 전광판에서 인터렉티브 미디어 게임 '아이스 브레이커(ICE BREAKER)'를 선보인다.아이스 브레이커는 현대... 교통·유통·물류 아모레퍼시픽, 2024 'A MORE Beautiful Challenge' 마무리
					[폴리뉴스 류 진 기자] 아모레퍼시픽은 5월부터 11월까지 진행한 제3회 ‘A MORE Beautiful Challenge’ 프로그램을 성공적으로 마무리했다고 27일 밝혔다.A M... 건설부동산 현대엔지니어링, 강서구 방화3구역 재건축정비사업 수주
					[폴리뉴스 류 진 기자] 현대엔지니어링이 '방화3구역 재건축정비사업 시공사 선정 총회'에서 최종 시공사로 선정됐다.방화3구역 재건축정비사업은 서울시 강서구 방화동 615-103번지... #skin-26 > .item:not(:first-child) {padding-top:10px;margin-top: 0px;border-top:0px solid rgba(0,0,0,.08)}
#skin-26 .number, #skin-26 .auto-titles, #skin-26 .frame {float:left}
#skin-26 .number {width:35px}
#skin-26 .number.default-point {color:#808080}
#skin-26 .auto-titles {width:calc(100% - 35px)}
#skin-26 .item > a[href] > .auto-titles:nth-child(2):nth-last-child(2) {width:calc(100% - 125px);padding-right:15px;padding-right:15px}


			
				1
				[이슈] 이재명 유죄판결에도 여권 반사이익 없는 '중도·수도권·청년' 민심…김건희 리스크 해결돼야
		

			
				2
				30분만에 끝난 민주당 4차 장외집회…이재명 침묵 속 與 “장외집회 완전히 실패”
		

			
				3
				사도광산 ‘반쪽’ 추도식, 한국 불참 속 개최…민주 “윤석열 정부 외교 무능”
		

			
				4
				경북도의회, AI기술로 풍수해 방재대책 혁신 나선다
		

			
				5
				경북도의회, 경상북도 도민과 함께하는 저출생 대책 연구회 연구용역 최종보고회 개최
		

			
				6
				착한기업’의 수도 경북도, 2024년 사회적기업 육성 최우수 평가
		

			
				7
				독도대첩 70주년 기념 및 추모행사
		

			
				8
				2024년 울릉군 보훈단체 전적지 순례 실시
		

			
				9
				울릉군, 2024년 음식점 영업주 하반기 친절·위생교육 실시
		

			
				10
				경북을 경험한 청년의 시선으로 경북을 그린다"
"""어버이날도 공휴일로""... 윤상현 의원, 법안 발의"," 인천투데이6일 전 ","http://www.incheontoday.com/news/articleView.html?idxno=257422","#skin-9 > .item {margin-top:8px}
#skin-9 > .item:first-child {margin-top:0}
#skin-9 .number {overflow:hidden;width:22px;font-weight:normal;line-height:20px;letter-spacing:-.1em;background-color:#fff;border:1px solid rgba(0,0,0,.1);text-align:center}
#skin-9 .number.user-bg {background-color:#e73f72}
#skin-9 .auto-titles {width:calc(100% - 22px);padding-left:12px;font-weight:normal}

			
				1
				인천-거제 철도망 2030년 완성... 남해안 2시간대 연결
			
		

			
				2
				송도국제업무단지 학교용지 확보 떠들썩 “주거도시 전락하나”
			
		

			
				3
				[단독] “검단 물류창고 반대”라더니 건물 빌려준 인천서구의원
			
		

			
				4
				[단독] 성희롱·부정채용약속 남동구사회복지관장 추가 조사 ‘착수’
			
		

			
				5
				“아버지 돌아가셨습니다” 스미싱 문자... “클릭 주의해야”
			
		

			
				6
				인천 검단3도시개발구역 도로 공사, 배수로 문제로 1년 지연
			
		

			
				7
				인천시의원 2명 리베이트 의혹 전자칠판업체 압수수색
			
		

			
				8
				인천서구문화재단 승진 비위 의혹...징계 받은 직원이 만점 승진
			
		

			
				9
				신성영 인천시의원 ‘요식행위 토론회’ 영종카지노 구설수 자초
			
		

			
				10
				인천시, 송도1하수처리장 민간위탁 적격성 용역 ‘민간 셀프’ 파문 #skin-10 > .item {margin-top:12px;padding-top:12px;border-top:1px dotted rgba(0,0,0,.15)}
#skin-10 > .item:first-child {margin-top:0;padding-top:0;border-top:none}
#skin-10 .frame {width:100px}
#skin-10 .content {display:block;width:auto}
#skin-10 .frame + .content {display:inline-block;width:calc(100% - 100px);padding-left:14px}
#skin-10 .auto-titles {font-weight:bolder;letter-spacing:-.075em}
#skin-10 .auto-sums {margin-top:7px;font-weight:normal}

			
				
			
					계양구·구의회, 저연차 공무원 새내기 휴가 5일로 확대 추진
					인천투데이=장호영 기자｜인천 계양구와 계양구의회에서 근무하는 새내기 공무원들의 특별휴가(새내기휴가)를 5일로 확대하는 방안이 추진된다.계양구의회는 지난 26일 열린 제257회 제2...
				

			
		

			
				
			
					[항공투데이] 대한항공-아시아나 합병 유럽 승인 임박 주식시장 기대감 반영
					인천투데이=고의정 PDㅣ[앵커 - 인천투데이 인투아이(INTO-AI) 기자]유럽연합 집행위원회(EC)가 대한항공과 아시아나항공의 기업결합 승인 조건 중 하나였던 유럽 4개 주요 노...
				

			
		

			
				
			
					[철도투데이] 서해선 목포-군산 5차 국가철도망 반영 최종 목표는 인천~목포
					인천투데이=홍지은 PDㅣ[앵커 - 인천투데이 인투아이(INTO-AI) 기자]지난 22일 전북 고창군청 대회의실에서 열린 '서해안 철도 국가계획 반영 촉구 결의 기자회견'에는 심덕섭... 계양구·구의회, 저연차 공무원 새내기 휴가 5일로 확대 추진
					인천투데이=장호영 기자｜인천 계양구와 계양구의회에서 근무하는 새내기 공무원들의 특별휴가(새내기휴가)를 5일로 확대하는 방안이 추진된다.계양구의회는 지난 26일 열린 제257회 제2... [항공투데이] 대한항공-아시아나 합병 유럽 승인 임박 주식시장 기대감 반영
					인천투데이=고의정 PDㅣ[앵커 - 인천투데이 인투아이(INTO-AI) 기자]유럽연합 집행위원회(EC)가 대한항공과 아시아나항공의 기업결합 승인 조건 중 하나였던 유럽 4개 주요 노... [철도투데이] 서해선 목포-군산 5차 국가철도망 반영 최종 목표는 인천~목포
					인천투데이=홍지은 PDㅣ[앵커 - 인천투데이 인투아이(INTO-AI) 기자]지난 22일 전북 고창군청 대회의실에서 열린 '서해안 철도 국가계획 반영 촉구 결의 기자회견'에는 심덕섭... #skin-5 > .item {margin-top:12px}
#skin-5 > .item.auto-reset + .item {margin-top:16px}
#skin-5 > .item:first-child {margin-top:0}
#skin-5 .frame {width:84px}
#skin-5 .auto-titles {display:block;width:auto;font-weight:normal}
#skin-5 .frame + .auto-titles {display:inline-block;width:calc(100% - 84px);padding-left:15px}
#skin-5 > .item.auto-reset .auto-titles {font-weight:bolder}

				
					
				[오늘의 역사] 장제스 제안에 한국 독립 최초 약속한 카이로선언
				
			

				[오늘의 인천소사] 돈은 인천에서 벌고, 서울에서 살며 쓴다
			

				인천문화재단 '2024 우현상'에 최열·강경석 선정 발표
			

				덕적도 작가 서은미 개인전 ‘관계인구’ 오는 30일부터 개최 #skin-2 > .item {margin-top:8px}
#skin-2 > .item:first-child {margin-top:0}
#skin-2 .number {overflow:hidden;width:22px;font-weight:normal;line-height:20px;letter-spacing:-.1em;background-color:#fff;border:1px solid rgba(0,0,0,.1);text-align:center}
#skin-2 .number.user-bg {background-color:#e73f72}
#skin-2 .auto-titles {width:calc(100% - 22px);padding-left:12px;font-weight:normal}

			
				1
				인천-거제 철도망 2030년 완성... 남해안 2시간대 연결
			
		

			
				2
				송도국제업무단지 학교용지 확보 떠들썩 “주거도시 전락하나”
			
		

			
				3
				[단독] “검단 물류창고 반대”라더니 건물 빌려준 인천서구의원
			
		

			
				4
				[단독] 성희롱·부정채용약속 남동구사회복지관장 추가 조사 ‘착수’
			
		

			
				5
				“아버지 돌아가셨습니다” 스미싱 문자... “클릭 주의해야”
			
		

			
				6
				인천 검단3도시개발구역 도로 공사, 배수로 문제로 1년 지연
			
		

			
				7
				인천시의원 2명 리베이트 의혹 전자칠판업체 압수수색
			
		

			
				8
				인천서구문화재단 승진 비위 의혹...징계 받은 직원이 만점 승진
			
		

			
				9
				신성영 인천시의원 ‘요식행위 토론회’ 영종카지노 구설수 자초
			
		

			
				10
				인천시, 송도1하수처리장 민간위탁 적격성 용역 ‘민간 셀프’ 파문 #skin-1 > .item {margin-top:18px}
#skin-1 > .item:first-child {margin-top:0}
#skin-1 .frame {width:85px}
#skin-1 .auto-titles {display:block;width:auto;font-weight:bolder}
#skin-1 .frame + .auto-titles {display:inline-block;width:calc(100% - 85px);padding-left:12px}

			
				
			인천-거제 철도망 2030년 완성... 남해안 2시간대 연결
			
		

			
				
			[단독] 인천경제청, “R2-아이넥스 연계개발 하자” iH 제안 거절
			
		

			
				
			인천시, 제2공항철도 추진에 총력... 만석부두 전철역도 검토
			
		

			
				
			[오늘의 인천소사] 뱃길을 육로로 바꾼 선재대교 개통
			
		

			
				
			“인천시에서 나왔다” 주민 속인 검단 물류창고 사업자
			
		

			
				
			14년 지연 송도롯데몰 11월 착공... 2026년 말 완공 목표
			
		

			
				
			송도국제업무단지 학교용지 확보 떠들썩 “주거도시 전락하나”
			
		

			
				
			[기획] 구로차량기지 이전에 멈춘 제2경인선, 민투 심사결과 주목"
"기업 날개 꺾는 ‘규제 법안’ 배로 늘렸다"," 조선일보언론사 선정B1면 1단2주 전네이버뉴스 ","https://www.chosun.com/economy/2024/11/13/6FQCWOEVKZGDNCCUTTGOOVSZ3E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news",""
"'가짜 뉴스 막는 법안' 옹호하려 AI가 쓴 허위 진술서 제출한 美 대학교..."," 디지털투데이5일 전 ","https://www.digitaltoday.co.kr/news/articleView.html?idxno=542697","#skin-110 > .item:not(:first-child) {margin-top:12px}

			불붙은 도지코인 강세론…""5000% 상승 가능""
		

			스팀, 시즌 패스 정책 업데이트…플레이어들 '환호'
		

			리플, XRP 렛저에서 첫 토큰화 MMF 발표
		

			오르막 있으면 내리막도…비트코인 하락 신호 5가지
		

			비트코인 일단멈춤…이더리움 연말 랠리 시동 거나
		

			넷플릭스 아케인, AI 의혹 휘말려…'징크스' 손등이 문제
		

			美 연방항공청, 스타십 발사 횟수 연간 25회로 늘리나…승인 앞둬 #skin-111 > .item {position:relative;margin-top:16px}
#skin-111 > .item:first-child {margin-top:0}
#skin-111 .frame::after {content:'';position:absolute;z-index:2;left:0;bottom:0;width:100%;height:100%;background:linear-gradient(rgba(0,0,0,0) 42%,rgba(0,0,0,.9));border:0}
#skin-111 .auto-titles {position:absolute;z-index:15;left:16px;right:16px;bottom:16px}
#skin-111 .height-250 {height:250px}

			
				
				불붙은 도지코인 강세론…""5000% 상승 가능"" #skin-153 > .item {display:block;margin-top:15px;padding-top:15px;border-top:1px solid #EFEFEF}
#skin-153 > .item:first-child {margin-top:0;padding-top:0;border-top:none}
#skin-153 .content, #skin-153 .frame, #skin-153 .auto-titles {float:left}
#skin-153 .content {display:block;overflow:hidden;width:calc(100% - 35px)}
#skin-153 > .item.on .content {height:60px}
#skin-153 .frame {display:none;width:60px;margin-right:16px}
#skin-153 > .item.on .frame {display:block}
#skin-153 .auto-titles {max-width:100%}
#skin-153 > .item.on .auto-titles {max-height:4.125em;white-space:initial;-webkit-line-clamp:3}
#skin-153 > .item.on .frame + .auto-titles {width:calc(100% - 76px)}

			
				
					
				항해 시작한 '모아나2'…흥행 기대감 가득 안았다
				
			
		

			
				
					
				중장년층 인터넷 사용, 정신건강에 도움…연구
				
			
		

			
				
					
				트럼프, 암호화폐 규제에 CFTC 권한 확대 검토
				
			
		

			
				
					
				비트코인 장기 보유자, 30일간 72.8만 BTC 매도…4월 이후 최대
				
			
		

			
				
					
				트럼프 백악관 'AI 차르' 임명 고려…일론 머스크 입김 예상
				
			
		

<!--
(function() {
		
	var items = $('#skin-153 > .item');
	items.on({
		mouseenter: function(){
			items.removeClass('on');
			$(this).addClass('on');
		}
	});

})();
//--> 항해 시작한 '모아나2'…흥행 기대감 가득 안았다 중장년층 인터넷 사용, 정신건강에 도움…연구 트럼프, 암호화폐 규제에 CFTC 권한 확대 검토 비트코인 장기 보유자, 30일간 72.8만 BTC 매도…4월 이후 최대 트럼프 백악관 'AI 차르' 임명 고려…일론 머스크 입김 예상"
"AI를 국가전략기술로…정부·국회·산업계 공감대 확산"," 전자신문1면 3단7일 전네이버뉴스 ","https://www.etnews.com/20241119000250","@게티이미지뱅크인공지능(AI) 기술개발과 시설투자를 조세특례제한법상 '국가전략기술'로 지정하자는 목소리가 산업계와 국회, 정부 전반에서 확산하고 있다. 국회가 내년 예산을 실무적으로 조율하는 예산안 조정소위원회(예결소위)를 시작한 가운데, 한국이 AI 강국으로 도약하도록 투자를 활성화하는 제도개선이 이뤄질지 주목된다.
19일 통신사와 플랫폼기업 등에 따르면, 이번주 시작된 국회 예결 소위를 앞두고 AI를 국가전략기술에 포함시켜야 한다는 목소리가 높아지고 있다. 〈관련기사 14면〉
AI가 국가전략기술로 지정되면 R&D 투자금액에 대한 (법인)세액공제는 40%(대기업)~50%까지(중소기업) 가능하다. GPU·NPU·클라우드 등 인프라 시설투자에 대한 세액공제는 최대 19%(대기업)~29%(중소기업)까지 가능해진다. AI는 현재에도 신성장·원천기술로 지정돼 있지만, 이를 확대해 달라는 요청이다.
세계 주요국은 AI 민간투자 중요성을 인식하고, 적극적인 세제 지원, 투자 정책을 수립하고 있다. 미국은 '칩스와 과학법(Chips and Science Act)'을 통해 반도체와 AI 연구개발 분야에 대규모 세제 혜택을 제공하고 있다. 영국은 AI R&D를 넘어 클라우드 임차료까지 인프라 전반에 대한 세액공제·지원 혜택을 강화하고 있다.산업계는 물론 여야 의원은 AI를 국가전략기술에 포함시키는 법안을 올해 10개 이상 발의했다. 기획재정부도 AI의 국가전략기술 격상 필요성을 강조하며 국회 협조를 당부하고 있다. 이같은 요구를 국회가 적극 수용해 적시에 AI 세액공제를 확대, 민간 AI 투자 마중물을 제공해야 한다는 여론이 고조된다.
박지성 기자 jisung@etnews.com"
"AI를 국가전략기술로…정부·국회·산업계 공감대 확산"," 전자신문1면 3단7일 전네이버뉴스 ","https://www.etnews.com/20241119000250","@게티이미지뱅크인공지능(AI) 기술개발과 시설투자를 조세특례제한법상 '국가전략기술'로 지정하자는 목소리가 산업계와 국회, 정부 전반에서 확산하고 있다. 국회가 내년 예산을 실무적으로 조율하는 예산안 조정소위원회(예결소위)를 시작한 가운데, 한국이 AI 강국으로 도약하도록 투자를 활성화하는 제도개선이 이뤄질지 주목된다.
19일 통신사와 플랫폼기업 등에 따르면, 이번주 시작된 국회 예결 소위를 앞두고 AI를 국가전략기술에 포함시켜야 한다는 목소리가 높아지고 있다. 〈관련기사 14면〉
AI가 국가전략기술로 지정되면 R&D 투자금액에 대한 (법인)세액공제는 40%(대기업)~50%까지(중소기업) 가능하다. GPU·NPU·클라우드 등 인프라 시설투자에 대한 세액공제는 최대 19%(대기업)~29%(중소기업)까지 가능해진다. AI는 현재에도 신성장·원천기술로 지정돼 있지만, 이를 확대해 달라는 요청이다.
세계 주요국은 AI 민간투자 중요성을 인식하고, 적극적인 세제 지원, 투자 정책을 수립하고 있다. 미국은 '칩스와 과학법(Chips and Science Act)'을 통해 반도체와 AI 연구개발 분야에 대규모 세제 혜택을 제공하고 있다. 영국은 AI R&D를 넘어 클라우드 임차료까지 인프라 전반에 대한 세액공제·지원 혜택을 강화하고 있다.산업계는 물론 여야 의원은 AI를 국가전략기술에 포함시키는 법안을 올해 10개 이상 발의했다. 기획재정부도 AI의 국가전략기술 격상 필요성을 강조하며 국회 협조를 당부하고 있다. 이같은 요구를 국회가 적극 수용해 적시에 AI 세액공제를 확대, 민간 AI 투자 마중물을 제공해야 한다는 여론이 고조된다.
박지성 기자 jisung@etnews.com"
"與정희용 'AI 육성·발전법' 발의…""대한민국의 AI 선도국 도약 초석"""," 머니투데이1주 전네이버뉴스 ","http://news.mt.co.kr/mtview.php?no=2024111909560591722",""
"AI 기본법 연내 제정 가능성 ↑…단통법 폐지도 '급물살'"," 아주경제5일 전 ","https://www.ajunews.com/view/20241121150844371",""
"국회서 막힌 '전력망 확충'… AI 반도체 시장 선점 골든타임 놓칠라 [N-..."," 뉴데일리6일 전 ","https://biz.newdaily.co.kr/site/data/html/2024/11/20/2024112000158.html",""
"국민의힘·민주당, 예금자보호한도 확대와 대부업법안 정기국회 처리 공..."," 비즈니스포스트1주 전 ","https://www.businesspost.co.kr/BP?command=article_view&num=372725",""
