"title","description","comments"
"尹, 국가보훈부 승격·재외동포청 신설 법안에 직접 서명 / YTN","윤석열 대통령이 국가보훈부 승격과 재외동포청 신설을 담은 '정부조직법' 공포안에 직접 서명했습니다. 전자결재가 도입된 이후 ...","매국노다 단죄하자 | 완용아~~~ | 윤완용 | 리짜이밍 더듬당 지지자들 꼬우시면 중국으로 꺼져주세요 훠훠 ^^ | 대 석 열"
"&quot;중소기업 기술 훔친 대기업 손해배상 한도 확대&quot; 법안 통과 / YTN","중소기업이나 스타트업의 기술을 부당하게 훔친 대기업에 대해, 징벌적 손해배상 한도를 확대하는 상생협력촉진법 개정안이 국회 ...","삼성.현대가 대표적이지 | 의대 열풍의 이유<br><br>징벌적 손해배상도 아니고<br>5배로 조금은나아지려나? | 민주당 발의 법안은 서민을 위한 법이다!! 민주당 화이팅!! | 법은 평등을 잃으면 법이 아니다. <br>졸업장을 빼앗는 것이 옳은 법이냐? | 제발 국회의원들아. 제발 서로 싸우지 말고 지금처럼 필요한 법들을 통과시켜라."
"與 &quot;김포 등 수도권 서울 편입 법안 이번 주 발의&quot; / YTN","국민의힘이 김포시를 비롯한 수도권 도시의 서울 편입을 위한 법안을 이번 주중 발의하겠다고 밝혔습니다. 국민의힘 '뉴시티 프로젝트' ...","역시 조경태. 이런분이 총리해야해. 약속하면 지키고 해내는 분. | 부천도 해주세요 제발!! | 지방분권어디가고또다시누더기서울4~50년전부터서울로서울로지방은망해가고서울공화국(박수치는국민들뭐지???? | 중요한건 팩트가 무었이냐가 문제다  왜 허필 총선이 다가오니 말이나오는가 미리 애기가 나오면 문제삼는 분들이 적을것이다 | 지지율 떨어지니 능력도 ㅈ도 없는 것들이 발악을 하네."
"&#39;간호법&#39; 통과‥&#39;쌍특검&#39; 신속처리안건 지정 (2023.04.28/뉴스투데이/MBC)","어제 국회에선 간호법과 의료법 같은 쟁점 법안들이 국민의힘 의원들이 퇴장한 가운데, 야당 주도로 본회의를 통과했습니다. 야권이 ...","박영수 강력하게 수사하라!<br>이게나라냐! | 민주당은 나라 망치는당 말썽만 피우는 말썽당 돈봉투 전달하는 돈봉투당 골치아픈 당 | 진즉 했어야했는데 이낙연계 수박들이 질질끌며 반대했었지 | 참.. 쓰레기 당이야 너네말야 국짐 | 김기현은 무능력하다 당대표직을 내려놓아라"
"김진태, &quot;지하철 김포 노선 예타 면제 법안 유감&quot; / YTN","더불어 민주당이 지하철 5호선 김포 연장 노선의 예비타당성 조사 면제 법안을 단독 의결한 것과 관련해 김진태 강원지사가 '수도권 ...","강원도지사가 국세 80조 말아먹음 | 아주 xx 당신이 망쳐놓은 강원도나 제발 좀 일좀 하고 신경써라 두번 다시 보고 싶지않지만 있는동안은 사고 좀 치지마라 | 예산 좀 먹으려는데 김포로 가니까 배아퍼 저러는거 아닐까? 기자회견까지 하는거 보니 김포 5호선 확정이네. | 저 사람이 그 사람이오?<br>그 돈 없다고 돈 못준다고 했다가 난리나니까 돈 뱉어낸 사람 | 정치적으로 김포를 이용하기위해서...  ? 김진태 너는 주둥이 닥치세요. 지금 김포시민들은 교통지옥에서 해방되기만을 바란다. 예타면제가되든 안되든 김포랑 상관없는 강원도도지사주제에 주둥이를 함부로 놀리지마라.   출퇴근시간에 호흡곤란을 초래하는 김포골드라인을 한번이라도 타봤냐 ?   서울편입보다 예타면제되서  지하철연장이 되는것이 더 시급하다.예타면제는 왜 방해하는데. ?  정치적으로 이용하려고 ?  국힘당은 말만 김포를 위하는척 하는거냐 ?  속이 훤히 보인다. 지하철 5호선이나 연장시켜라. 인천검단이 김포지하철에 숫가락 얹으려고하는 수작이나 막아줘야지... 김포가 차량기지이전에 건폐장까지 떠안고 왜 검단에게 지하철역을 세네개나 양보하라는거냐 ?  검단 102역  하나만 허가하고 김포장기역까지 스트레이트로 가자. 왜 김포라인인데 검단으로 돌아가냐고 ?  인천시가   김포라인에 편승하려는 특혜를 없애라.  인천검단은 GTX에 인천지하철까지 이미 충분하다."
"하창봉 | K칩스 법안, 반도체주 전략 _ 230214 양봉선생","출연자 정보 하창봉 파트너 (한국경제TV 와우넷 소속) 섭외 및 광고 협찬 문의 ☎1599-0700 장중 무료 온라인 특강 정보입니다.","항상  알아서 잘 설명해주셔서 감사합니다 | 노란색옷 잘어울리시네요  봄이오나봐요 | ㅋㅋㅋ | 오늘 병아리의상 여태까지 뵌중 젤  잘 어울리시네요   강의 잘 듣고 있습니다  감사합니다 ^^ | 화사한 봄이네요"
"윤 대통령 &#39;양곡법 거부권&#39;‥ 민주 &#39;반발&#39; (2023.04.04/12MBC뉴스)","윤석열 대통령이 지난달 국회 본회의를 통과한 양곡관리법 개정안에 대해 거부권을 행사했습니다. 포퓰리즘 법안이자, '쌀 매수 강제 ...","갈등을 부추켜  그 중 다수를 차지하는 상대적 약자로부터 정치적 이득을 얻고자 하는 야당의 잔꾀임.   퍼주기 포퓰리즘으로  자기들이 약자들을 옹호하는 척도 하면서 이를 반대하면 적으로 몰아세우는 북한식 반동 정치임.  민주당의 특기는 바로 이런 식의 대결, 보복, 분열, 퍼주기, 모함, 반외세 정치로 가득차 있음. 겉으로는 민주투사, 약자의 대변자  뒤로는 독재와 비리, 무지, 무능,  방임으로 가득차 있음.<br><br>자기들이 약자 편이라는 프레임을 만들고 싶은 것임.    이는 민주당 세력이  반일, 반미등 갈등을 부추켜  민족주의를 자기들 정치 토양으로 만들고 보수를 미국 일본의 앞잡이로 몰아붙이는 것과 같은 맥락임.  좌파들은 이미 이를 교육에 포함시켜  계층갈등과 민족주의에 민감한 청소년들을 정치 세력화하고 있음.  이는 김정은의 &#39;우리민족 끼리&#39;라는 주체사상을 각색한 선전 선동 전술과도 맞닿아 있음.  국민들은 민주당의 잔꾀에 넘어가지 말아야 함.  국민은 이런 분열을 통한 정치적 이득이 통하지 않을 것임을 보여 줘야 하는 숙제를 안고 있음. | 대한민국 대통령 오직 윤석열 최고 지도자 다 민주당 좌파가 원하는것은 이남에서 많은쌀을 생산 이되면.이북으로.몰래보낼 놈들이다.그래서 민주당 좌파 빨갱이 맛다 | 시골에  사는 귀촌인입니다.  벼농사  농민들  엄청 부자들입니다. 재산 10- 30억수준 농부들 수두룩합니다.  국내쌀값  국제시세  대비  10배수준입니다.  쌀값하락은  당연지사.   벼농사 장비와 벼처리 체계가 기계화 자동화 현대화 되어  벼농사는  힘들지 않고  고수익이니 너도나도  벼농사하겠다고  논 쟁탈전이  벌어짐. 이로인해 논값은 폭등하고  덩달아 밭농산물과  밭값도  오르고, 거기다 태양광패널설치로인해 토지값은 가일층 오르고,(농지 투기 상황)  도시 노동자  서민들 식비,생활비가 올라 임금 올려달라고 아우성이고,  쌀값보전하느라  엄청 국고(국민의 혈세)낭비하고 ㅎㅎ 쌀값올려봤자  논 부자들만  엄청 이득을 보고 도시와 농촌의 서민들에게는 별혜택이  없게 됨.<br>쌀값하락은 생산성향상으로 일어난 자연현상이니 가일층 기계화, 자동화, 무인화, 로봇화, 대규모 영농법인화(농민들은 지분 참여) 하여 더더욱 생산성을 향샹시켜, 쌀값을 내려 국제시세와의 갭을 줄이고  고품질 농산물을 생산하여  국제경쟁력을 키워야 합니다.  또  벼농사 지원은 쌀값보전보다는  미국 등 선진국처럼 대규모 영농법인화를 지향하여,  생산원가를  대폭 낮추고, 또 밀,콩 잡곡류 농사를 적극 권장,지원하여 식량자립을 이루고 국민건강을  지켜내야합니다.  국민 대부분이 수입 밀,콩  등 (고농약+방부제+유전자조작)곡물을  먹고 있찮은가?  부자들은 유기농이니 친환경이니  비싼 농산물 먹고있고,  빨리 이를  해소해야혀! 국민의 혈세로 쌀값보존 주장하는 저질 정치인 배후에는  논 부자들이 있음.  에효! | 콩깨잡곡 대처작물전환해서 쌀값 안정화하세요.다른작물들은 모두수입하는 이유가 쌀만생산하는 농민들도 문제 | 정권교체실감되네악법청소정당하다"
"정당 현수막 &#39;읍·면·동 2개 이내 제한&#39; 법안 국회 법사위 통과 / YTN","내년 총선을 앞두고 정당 현수막 개수를 읍·면·동 행정 면적에 따라 2개 이내로 제한하는 법안이 국회 법제사법위원회를 통과했습니다.","제발 제발 역겨운 헛소리들만 가득한  현수막좀 치워라 어우... | 1개의현수막에<br>민주 국힘 정의 기타 듣보당 다 싹몰아넣어서 문구만 한줄식 ㄱ | 정당현수막 진짜 ㅅㅂ 2개도많아 시단위로 딱 1개만해 | 언론의 자유가 보장되지 않는 상황에서 현수막 이외에 별다른 대안이 있습니까?"
"&quot;자유와 장기, 선택하세요&quot; 미국에서 논란 중인 법안 / SBS / 오클릭","미국에서 죄수들이 장기를 기증하면 감형을 받을 수 있도록 하는 법안이 발의돼 논란이 되고 있습니다. 〈오! 클릭〉 세 번째 검색어는 ...","민주당 의원이란걸 왜 보도 안 하냐? | 장기 기증 하면  감형 해주는 방법  미국은 좋은  나라 군요 | 좋다고 본다 | 이제, 부패경찰이랑 의사 카르텔로, 흑인이나 히스패닉쪽 면역코드 맞는 사람들은 돈많은 중환자의 의뢰에 따라 없는 죄도 만들어서 엄청 잡혀가겠네 ? | 대한민국현대사회 악의 근원이 대개<br>서구물질주의임 이런 식으로 입증되<br>며 그것은 여성이남성보다 되레더함"
"전통주 제조에 쌀 사용 확대…쌀 소비촉진 법안 발의","양곡관리법 개정이 무산된 이후, 쌀 수급안정을 위한 후속대책 논의가 이어지고 있는데요. 이 가운데 쌀을 전통주 제조에 사용하는 '쌀 ...",""
"윤석열, 스스로 레임덕. 환영해 | 안철수 AI규제법안 계류? 미래 계류 | 엑소 디오, 대기실 전자담배? 개념 챙겨야","윤석열은 스스로 레임덕 분위기를 만들어 갑니다. 그것도 급박하게 | 안철수 의원의 AI규제법안이 계류되고 모든 법안들이 대부분 계류 ...","해석도자유 착각도 자유 마음껏 씨부려라 | 언론탄압 문정권도 마찬가지였다 | 윤도리도리상은 빨리 레임덕이 와야 해요. 하루라도 빨리. 이 나라 속 시끄럽습니다. 줌줌님 화이팅."
"교권보호 법안 얼마나 마련됐나‥계속되는 교사들의 분노 (2023.09.04/뉴스데스크/MBC)","교육당국은 교권 회복을 위한 대책을 내놨고, 국회도 개선안 마련에 나섰습니다. 그런데도 교사들의 집회는 계속해서 이어지고 ...","딴건 몰라도 고등학교 교사들 교권은 보호해주지 말길<br>고등학교 교사들은 처맞아도 싸 | 현정부는 걍 쓰레기 정부 <br>국민 1도 생각 안하고 일도 안하는 정부. <br>걍 꼰대들 표만 얻을라 하는 최악 정부. | 선생님 처우 좀 신경 많이 씁시다 | 교사 보호법도 중요한데 여론 물타기 하지마라 아직도 선생중엔 좌파 성인지 교육을 애들에게 세뇌시키는 선생도 있다 교권보호법 잘못 만들면 그런 쓰레기들까지 보호하게 된다. 그리고 현재도 전교조들 좌파성향이 70%이상이다. 지금도 버젓이 애들 선동해서 시위장에 어린 학생 데리고 다니는 미친  선생도 있다는걸 잊진말자. | 교권 같은 소리하고있네<br>너네들 야구배트로 패고다닌건 기억안나고?"
"오늘 &#39;간호법&#39; 재표결‥법안 폐기 반복되나 - [LIVE] MBC 930뉴스 2023년 05월 30일","오늘 '간호법' 재표결‥법안 폐기 반복되나 - [LIVE] MBC 930뉴스 2023년 05월 30일 ""뉴스가 보입니다” 함께 분노하고, 함께 감시하고, ...","<a href=""https://www.youtube.com/watch?v=FRf6jVpZN68&amp;t=726"">12:06</a>  부산발 서울행 무궁화호 | <a href=""https://www.youtube.com/watch?v=FRf6jVpZN68&amp;t=725"">12:05</a>  서울발 부산행 무궁화호 | <a href=""https://www.youtube.com/watch?v=FRf6jVpZN68&amp;t=725"">12:05</a>   <a href=""https://www.youtube.com/watch?v=FRf6jVpZN68&amp;t=726"">12:06</a>"
"&quot;절대 안 들켜요&quot; 위장 카메라 범람...법안은 8년째 무소식 / YTN","모자 형태 등 각종 위장 카메라 규제 없이 판매 전자상가에서도…명함지갑형 등 위장 카메라 취급 전문 장비 없이 맨눈으로 카메라 ...","사간 사람 관리 하는 거랑 신기술 발전이랑 뭔 상관 관계가 있는 거지 ㅋㅋㅋㅋㅋ<br>졸라 이해가 안 가는 논리네 ㅋㅋㅋㅋㅋ<br>몰카범을 위해서 신기술이 발전돼야 하는 거라면 그냥 없는 게 낫지 않겠냐.<br>적당한 규제는 오히려 사람들에 안전과 기술의 발전을 불러 온다고 믿는다. | 카메라가 많아져야 조심하고 다닌다. | 금방 알아볼 수 있습니다. <br>인형 눈알을 붙혀보신 분들은 압니다. <br>단추처럼 반원으로 된 눈알은 만지면 <br>추측할 수 있는 것이 뒷선이 없기 때문입니다. | 국회의원들이 쓰고 있나요? <br>그래서 법이 통과되지 못하고 있을까요? | 국개의원들 월급 주지마"
"국회 행안위, `의원 코인 재산등록 의무화` 법안 처리 예정 - [끝까지LIVE] MBC 중계방송 2023년 05월 24일","국회 행정안전위원회는 오늘(24일) 전체회의를 열고 국회의원 등 고위 공직자의 가상자산(코인) 재산등록을 의무화하는 `공직자 ...","더불어 돈봉투당  더불어 코인당  더불어 만진당 더불어 돈좋아라당 더불어 내로남불당 | 공무원 했던 국회의원 재산이 수백억이면 이게 이해되나요 똥 .  코묻은 부정한 돈  쓸어 모은건가요. | 코인투자는 합법이고 주가조작은 불법이다 김거니나 수사해라 | 장의원님 국민을 위한 일을 허기전 집안 자식 간수 잘했으면 하네요"
"6개월간 회의 &#39;0&#39; 법안도 &#39;0&#39;‥문 닫은 여성가족위원회 (2023.12.20/뉴스데스크/MBC)","오늘 국회 본회의에선 130여 개의 밀린 법안들이 한꺼번에 처리됐습니다. 그런데 단 한 건의 법안도 올리지 못한 상임위원회도 ...","내년에 여가부 인상올린다는데 실화냐 | 공약이라면서 아직도 문을 닫지 않는 것은 무슨 망발인가요? 공약을 바꾸든지 없애든지.  그저 여론의 눈치만 보고 있는 <a href=""http://www.youtube.com/results?search_query=%23%EC%9C%A4%EC%84%9D%EC%97%B4%EA%B5%B0%EC%95%84"">#윤석열군아</a>, 제대로 좀 해라!! | 여가부 빨리 폐지해라 | 여가부 빨리 없애 | 후임도 없고 개판이구만....와...어지럽네...잼버리 잘만말아먹고....;;"
"게임학회 &quot;위메이드, 국회 로비 가능성&quot;…김남국은 법안 발의","민주당이 자체 조사에 들어갔지만 한발 늦었다는 비판이 많고, 의혹은 멀찌감치 달아나고 있습니다. 단순한 이해충돌이 아닌 업계 전반 ...","중국메뚜기떼랑 손잡은 쓰레기들 애미구멍에 공구리처라 | 왜 대선시점에 게임코인 모두팔았나? | 별 미친놈이 국회의원을 하나 했더니 역시나 미친만 하는구만... | 사기군들 소굴었어  봉투당  전과당  뮈야 이래도 국민들은  모르남  환장 하것지요  에구야  !? | 이일을 우째 더불어안에서  재앙덩어리가  도독소굴로   아이구야  !?"
"[오늘장 K-스탁] 초거대 AI시대 &#39;K-반도체&#39;가 주도한다ㅣLG전자, 가치 재평가 기대..수주잔고, 실적 호재ㅣK-스탁 라이브ㅣ한국경제TV","반도체 #LG전자 #오아시스 #씨에스윈드 #삼성전자 #SK하이닉스 #오픈엣지테크놀로지 #큐알티 #엠케이전자 #AI반도체 #기업실적 ...","*오늘 방송 내용 *<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY"">00:00</a> 오프닝<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=14"">00:14</a> 반도체 빅뱅에 웃는 &#39;K반도체&#39;<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=411"">06:51</a> LG전자 주자 재평가 기대!<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=1022"">17:02</a> 흑자로 &#39;턴어라운드&#39; 할 기업 주목<br> <br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=1439"">23:59</a> 오아시스 너마저, 상장 철회 왜?<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=1605"">26:45</a> 씨에스윈드 중장기 성장은 유효?<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=1789"">29:49</a> 염정 → 알체라<br><br><a href=""https://www.youtube.com/watch?v=m0zXB4s0NqY&amp;t=1958"">32:38</a> 이기택 → 태광"
"&#39;정당한 생활지도 아동학대 미처벌&#39; 법안 법사위 통과 / YTN","교사의 정당한 생활지도를 아동학대로 처벌하지 못하도록 하는 아동학대처벌법 개정안이 오늘(7일) 국회 법제사법위원회 문턱을 넘었 ...","정당한 생활지도인데 지 애새끼한테 뭐라했다고 옘병 떠는 엄마들, 잘나신 당신들이 애 교육 시켜~ 학교 분위기 흐리지 말고. 지금 초등학교 애들 엄마 나이대 평균 30~40대 초, 많으면 중반으로 예상하는데, 도대체 저 나이대가 태어나던 시기에 이 나라에 뭔 일 있었냐? 당장 10년 전보다 정신나간 엄마들 소식을 접하는게 많아진 게 체감이 될 정도다.."
"삼성생명법 논의 또 &#39;삐걱&#39;…정무위 법안 상정 &#39;불발&#39;","[앵커] 최근 국회는 본회의를 앞두고 이런저런 법안이 소위원회 문턱을 넘고 있는데, 법안에 따라선 경제에 미치는 영향도 적잖은 경우 ...","민주당이 국가경제 망하게 할려고 저런 쓰레기 법을 만드네요 <br>국민들이 들고 일어서서 삼성을 보호해야<br>합니다  정상적인 국민들이 뭉처서 민주당 정의당 선거때 한표도 주지말고 민주당<br>정의당은 사라저야 할당 입니다<br>민주당 정의당 공산당 해체<br>범죄자 당들 고구마 줄기처럼 전부다<br>연결되있는 범죄자들 반드시 천벌 받을<br>꺼다  범죄자당들 | 삼성전자 주식만큼 안정적인 것이 없으니 <br>많이 들고 있을수록 삼성생명의 재정건전성은<br>안정적일텐데.  삼성이 잘나가는 거 보기 싫은<br>민주당에서 낸 법인가 봅니다.  참 생각하는 수준이 나라 말아먹는데 최적화 된 것 같네요 | 삼성해체법을 만들면 국가와<br>국민에 무슨 이득이 있는가?<br>아까운 세비타먹고 별짓 다하네.  국가를 망하게하려고<br>작정한 정피꾼들 삼성전자가<br>외국주주에 넘어가면 어떻게<br>할것인가?  너네들 이 타는 <br>세비도 삼성전자에서 나온다<br>멍청이들아! | 그만좀 해라....상속세12조내서 지배구조고 뭐고 경영권방어자체가 어렵다...글구 삼성생명과 삼성전자 주주로서 결사반대다 삼성전자같은 초우량주를 공산당이냐??왜 팔으라마라 하냐 | 관심이 없어서일까?"
"국회 교육위원회 전체회의..&#39;교권보호 4대 법안&#39; 의결 예정 - [끝까지LIVE] MBC 중계방송 2023년 09월 15일","국회 교육위원회는 오늘(15일) 이주호 교육부 장관 등이 참석한 가운데 전체회의를 열고 초중등교육법, 유아교육법, 교원의 지위 향상 ...","전국 모든 초등학교 중학교 고등학교의 동서남북 cctv를 설차하고 학생 성적 범죄에 대하여 가까운 파출소 경찰서와 직통전화를 연결하고 검찰과 연계하여 바로 성적 범죄에 대하여 기소하여 학생들의 성적 범죄를 척결하도록 하라 필요시 규정을 만들어 총기 사용을 하도록 하라"
"[과학뉴스] 잠재적 살인 &#39;음주운전&#39; .. 음주 후 시동 금지 법안은 국회서 10년째 &#39;발의&#39;, &#39;폐기&#39; 반복 중 / 23.04.20","[앵커] 최근 배승아 양처럼 음주운전으로 목숨을 잃는 사고가 잇따라 발생하면서 술을 마시면 아예 시동을 못 걸도록 차에 장치를 달자 ...","국회는 저들 자리보전만관심있지, 대표가 음주운전범인데..<br>패스트트랙으로 처리해야하는데 국회의원수를 절반으로 줄이자! | 차탈때마다 불어야 하는건가?<br>AI를 이용하면 취한사람 정상인 사람 구분은 될 것도 같은데...  쪼금 먹은 사람은 구분이 어렵긴 하겠넹... <br>아래 댓글처럼 처벌을 강하게 하면 되겠네... 음주운전 걸리면 원아웃으로 박제하고, 해당 차한대값 벌금에 면허취소! 면허 시험 10년간 박탈!!  이런거로 걸리면 ... <br>그래도 할놈이 있겠지.. | 도입시키자 음주운전은 습관이니 걸리면 몇 천만원이 들든 의무장착 시키고 의무를 안 지켜도 면허를 박탈시키자 | 피해자만 젓갈되는 세상 이게 인권이냐?? | 원천 봉쇄는 없어요."
"&quot;종노릇&quot; 대통령도 한숨...&quot;횡재세 걷자&quot; 법안 발의까지  / SBS 8뉴스","〈앵커〉 지난해 우리나라 주요 은행들의 평균 연봉이 1억 원을 넘은 걸로 나타났습니다. 금리가 계속 올라서 다들 힘든데, 은행들은 ...","공기업직원들이 백성들돈으로 미친듯이 놀고먹네. | 나라꼴 잘돌아가겠다!<br>생산성도없는 돈놀이하는것들이 돈은 다쥐게하고있으니...<br>국민 낮은금리로 대출 날려놓고 멋대로올려서 국민등골 파먹겠다는거냐! | 금리 인하  국민청원 올려주세요 | 소득이 높아야 세금  세수도 늘것 아닌가? 다들 최저임금만 받으면  소는 누가키울것인가? | 은행이 이자 장사하지. 뭘 장사하나? 어이없네."
"국회 본회의, 양곡법 상정…與하영제 체포동의안 보고 - [끝까지LIVE] MBC 중계방송 2023년 03월 23일","과잉 생산된 쌀의 정부 매입을 의무화하는 양곡관리법 개정안이 오늘(23일) 국회 본회의에 상정, 표결 절차를 밟을 예정입니다. 국민의 ...","<a href=""https://www.youtube.com/shorts/Uuu6PX8b3GE"">https://youtube.com/shorts/Uuu6PX8b3GE?feature=share</a> | 농사짓는분들 지금부터는 쌀농사가 답인거 같아요. | 박지원씨 거짓선동 하지마세요 ㆍ북한지령이니 어쩔수없지만 무지랭이들이들은 믿는다 ㆍ박정희정권당시 일본1년예산 1/3을 한국에 배상했다 ㆍ당시 환율은 1/10도 넘었다 ㆍ엄청난돈이였고 그후 2차 3차100억등 배상했다 ㆍ,,검색부탁드립니다,, 사과는 도지사이상 수상3명등36회  사과했다 ㆍ,,검색부탁드립니다,,  새빨간 거짓 선전선동 날조 박지원은 주사파 ㆍ그러나 역사는 절대 잊어선 안된다 ㆍ중국 ㆍ러시아 ㆍ일본 ㆍ북한 | 국짐놈들은 쌀 쳐묵지 말고.후쿠시마 에서 생산된   쌀만 공급받거라  윤까무라 오므라이  상 도같이! | 국힘당은 아무것도 모르냐?? 강선우 의원 님보다 더더더더더더더더더더더더 못한 돌대가리 여 니들은  그니깐  국힘당 아 윤석열 따라 일본여행 다녀온 명단공개 하라"
"&#39;인공지능으로 만든 콘텐츠&#39; 표기 의무화 법안 발의","본 영상은 23년 6월 5일에 진행된 라이브 영상 편집본입니다. 링크 : https://youtube.com/live/1rAsPL2CsQY?feature=share 편집 ...","지금 이 표기 의무화법안이 국회에 계류중에 있어 창작자들이 청원에 나섰습니다<br><br>무례한 부탁일수있지만 종범님께서도 홍보 를 도와주실순없을까요?<br><br>커뮤니티 한구석에 언급이라도 좋습니다<br>인슈님도 참여해주셨습니다. 부탁드립니다<br><br>댓글을 삭제하신다면 더이상 언급하지않겠습니다 | 표기만 하고 AI 활용하는 사람들이 있을 것 같아서 아쉽긴한데 그래도 AI의 심각성에 대해 인지하고 움직이려는 모습이 보여서 다행입니다. 유용한 영상 감사합니다! | 표기의무화 ㅋ 표기만 하면 마음껏 ai 사용하라는 거네 ㅋㅋ | 영상 감사합니다. 재밌어요. | 드디어 일하네..."
"오늘 거부권 법안 재표결...조희대 임명 동의 표결 주목 / YTN","[앵커] 여야는 오늘 정기국회 마지막 본회의를 열고, 윤석열 대통령이 지난 1일 거부권을 행사한 노란봉투법과 방송3법에 대한 재표결 ...","국민을 위한표결법..국민이 다 지켜보고있다. | 김여사 뇌물 즉각 수사!!!!!!!!"
"‘간호법안’ 관련 보건복지부 입장발표 - [끝까지LIVE] MBC 중계방송 2023년 05월 15일","조규홍 보건복지부 장관은 잠시 뒤, 정부서울청사에서 간호법안과 관련한 정부 입장을 발표할 예정입니다. 앞서 국민의힘과 정부는 ...","요약))<br>불법하고잇는거 아는데 그냥해. 니들 계속 잘다녔잖아. 지금처럼 그냥 다녀. 우리가 환자 조금 줄여볼게.(줄이는게 얼마만에 어디까지 줄이는건지는 말안했지롱)<br>우리가 계속 지켜본다?? 어?? 파업하기만해라?? 아니 니들만 가만있으면 다 괜찮다니까? 저거 통과하면 의사며 누구며 다 파업한대. 그니까 가만히 있어. | 보건복지부장관?의사복지부장관.하수인.처량하다.인간아 | 토나온다.<br>사직해라 | 아니 그 간호사란 직업이 오랫동안 환자의 곁을 지켜온건 맞는데 지금 보면 간호사란 직업을 가진 사람들은 못버텨서 다 퇴사하고 다시 임상에 갈 엄두도 못내고있는데 이게 맞냐 이거에요 | 너 로비 받았지? 더러운 보건복지부 장관 사퇴하라. 필요도 없는 사람"
"양곡법 한 달만에 2호 거부권‥&quot;간호법, 갈등·불안감 초래&quot; - [LIVE] MBC 뉴스데스크 2023년 05월 16일","때 이른 폭염 강릉 35.5도‥'전력대란' 우려도 / '10.29 참사 200일' 추모촛불문화제 / 코인 전수조사 둘러싸고 여야 '네가 먼저' / 학생들 ...","mbc 민노총 언론 방송 다해드세요.. | 모두가 악마에 홀려서 세상을 어지럽히는데 그런 악마들을 물리치는 퇴마사와 같네요 힘네세요😊 | 기득권의 나라 | 야 이것들아 핼러윈 사건 200일이 무슨 의미가 있다고 이걸 2 꼭지 씩이나 지껄이고 있냐 정부는 할로윈 사건 선동 집단 MBC를 당장 민영화하라 | 전 정권 탓만하고 일본한테 미국한테 매달리면서 호구짓만하고<br>나라 팔아먹는 그지같은 쓰레기들이 누구렸다~???"
"&quot;12월 20·28일 임시국회 본회의...예산안, 민생 법안 처리&quot; / YTN","여야가 내년도 예산안과 민생 법안을 처리하기 위한 임시국회를 오는 11일부터 열고, 오는 20일과 28일 각각 예산안과 민생 법안을 ...",""
"윤재옥, 2+2 민생법안협의체 제안...기촉법 등 타결 촉구 / YTN","국민의힘 윤재옥 원내대표는 다음 달 9일까지인 정기국회 회기 안에 민생법안 처리에 속도를 내야 한다며 거대 양당의 정책위의장과 ...","꼼수 말고 아무것도 없는 것들"
"&#39;단톡방 조용히 나갈 권리&#39; 생기나…법안, 국회 발의됐다 / SBS 8뉴스","〈앵커〉 카카오톡 단체 대화방 같은 데서 나갈 때 다른 사람들한테는 그 알림이 뜨지 않도록 하는 법안이 국회에 발의됐습니다.","단톡방 조용히 나가기 기능 생기지?<br>구라 안치고 단톡방 활동 안하는 인원 절반 이상 바로 빠진다<br>애초에 입법이 아닌 카카오톡 자체적으로 누가 퇴장했다 알려주는 이 기능을 왜 넣은지 이해도 못하겠고 나간사람 초대기능 있는것도 <br>난 입장도 안했는데 단톡방 강제 소환되는것도 개짜증 | 뭔... | 에휴 ㅉㅉ 이런데 50명더늘려? <br>반절줄여라<br>기업살릴 궁리나 해라<br>그리고 에너지 대책 민생대책 이나 세우고<br>허구헌날 싸우기나하고 니들 싸우는걸 국가 발전을 위해 싸웠으면 진작 선진국됨 | 정말 쓸떼없는거......ㅋㅋㅋ | 이거는 진즉에 기능이 추가됐어야지.. 이걸 법으로 만들고 자빠졌냐? 한심하다 ㅡㅡ"
